Age,Workclass,fnlwgt,Education,Education-Num,Marital-Status,Occupation,Relationship,Race,Sex,Capital-gain,Capital-loss,Hours-per-week,Native-Country,Class
53, Private,221977, 7th-8th,8, Divorced, Prof-specialty, Not-in-family, White, Female,334,26,41, United-States, <=50K
40, State-gov,227242, 10th,10, Married-civ-spouse, Sales, Wife, White, Female,334,65,37, United-States, <=50K
47, Private,653651, 10th,12, Divorced, ?, Unmarried, White, Male,334,1826,46, Portugal, <=50K
20, ?,87738, 10th,15, Divorced, Craft-repair, Husband, White, Male,0,0,37, United-States, <=50K
36, Private,179863, 10th,8, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,52,27, United-States, >50K
53, ?,271988, Bachelors,8, Married-civ-spouse, Prof-specialty, Husband, Black, Male,9030,26,39, United-States, >50K
45, ?,148277, HS-grad,9, Married-civ-spouse, ?, Husband, Amer-Indian-Eskimo, Female,668,0,37, United-States, <=50K
73, Private,166702, 10th,9, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,1337,65,39, United-States, <=50K
50, ?,21934, Bachelors,9, Divorced, ?, Not-in-family, White, Female,668,1304,39, United-States, >50K
40, Private,166702, 9th,6, Married-civ-spouse, ?, Own-child, Black, Female,2006,91,20, South, <=50K
22, Private,182495, Masters,5, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,1337,26,38, ?, <=50K
65, ?,90370, 10th,10, Never-married, Adm-clerical, Not-in-family, White, Female,2341,13,40, United-States, <=50K
51, Private,156174, 10th,9, Divorced, ?, Husband, Amer-Indian-Eskimo, Female,0,78,46, United-States, <=50K
60, Local-gov,145645, 10th,9, Married-spouse-absent, ?, Husband, Asian-Pac-Islander, Female,99999,0,44, United-States, <=50K
49, ?,216713, HS-grad,8, Married-civ-spouse, ?, Husband, White, Male,1672,2047,40, United-States, <=50K
26, Private,211449, Some-college,13, Married-civ-spouse, Other-service, Husband, White, Male,1003,78,48, England, <=50K
35, ?,240402, 10th,10, Married-civ-spouse, ?, Husband, White, Male,334,52,39, United-States, <=50K
46, Private,29830, HS-grad,10, Divorced, ?, Husband, White, Female,2341,91,37, United-States, <=50K
44, Private,169334, Assoc-acdm,11, Never-married, Machine-op-inspct, Husband, White, Female,2006,65,54, United-States, >50K
50, Local-gov,64048, Assoc-voc,14, Married-civ-spouse, ?, Husband, Asian-Pac-Islander, Female,2341,39,37, United-States, >50K
55, ?,61416, 7th-8th,10, Divorced, ?, Husband, White, Female,1003,52,8, ?, <=50K
42, Federal-gov,127220, 7th-8th,10, Never-married, Handlers-cleaners, Husband, Black, Female,2675,143,48, United-States, <=50K
59, ?,277253, 10th,12, Divorced, ?, Husband, White, Male,668,26,42, ?, <=50K
45, Local-gov,124588, Some-college,9, Divorced, ?, Husband, White, Male,1003,13,48, United-States, <=50K
17, ?,250931, HS-grad,2, Divorced, Machine-op-inspct, Husband, Black, Female,1337,13,45, United-States, <=50K
34, Federal-gov,166702, Bachelors,9, Married-civ-spouse, ?, Husband, Amer-Indian-Eskimo, Female,9698,39,51, United-States, <=50K
26, ?,164070, Doctorate,10, Married-civ-spouse, Other-service, Not-in-family, White, Male,334,52,49, United-States, <=50K
23, ?,129852, Some-college,13, Divorced, ?, Husband, White, Male,1003,0,41, United-States, <=50K
38, ?,116691, 10th,10, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,26,37, United-States, <=50K
25, Private,169334, 10th,8, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,26,40, United-States, >50K
46, Private,353585, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,668,130,40, United-States, <=50K
41, Federal-gov,200920, 10th,9, Never-married, ?, Husband, White, Male,1337,39,40, United-States, <=50K
62, ?,145645, 11th,13, Never-married, Handlers-cleaners, Husband, White, Female,1337,26,40, United-States, <=50K
25, Private,190392, HS-grad,2, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,104,46, United-States, <=50K
42, ?,119323, 10th,3, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,2341,0,3, United-States, <=50K
26, Federal-gov,214081, 10th,13, Divorced, Tech-support, Husband, White, Male,334,91,52, Puerto-Rico, <=50K
36, Federal-gov,143013, HS-grad,10, Divorced, Other-service, Not-in-family, White, Female,334,1917,37, United-States, >50K
47, Private,93002, HS-grad,10, Divorced, Sales, Husband, White, Female,668,65,61, United-States, <=50K
36, Federal-gov,200920, HS-grad,10, Divorced, Farming-fishing, Husband, White, Male,2006,65,41, United-States, >50K
21, Local-gov,98266, Assoc-acdm,8, Married-civ-spouse, ?, Husband, White, Male,1003,0,50, United-States, >50K
23, Private,77209, HS-grad,11, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,1852,41, England, <=50K
32, Private,42991, Bachelors,9, Divorced, Other-service, Not-in-family, White, Male,1337,13,4, United-States, <=50K
51, Self-emp-not-inc,232506, HS-grad,14, Divorced, Sales, Husband, White, Male,3344,65,39, ?, <=50K
60, Private,345689, 10th,9, Married-civ-spouse, Craft-repair, Husband, White, Female,2006,0,11, United-States, >50K
23, Private,208817, 10th,10, Married-civ-spouse, ?, Husband, White, Male,1003,26,55, United-States, <=50K
26, Federal-gov,364114, 10th,10, Married-civ-spouse, Craft-repair, Husband, White, Female,668,156,53, Mexico, <=50K
57, Private,74577, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,1003,0,37, United-States, <=50K
19, Private,216713, 10th,7, Married-civ-spouse, ?, Wife, Black, Female,1003,52,40, United-States, <=50K
36, Private,185127, 10th,10, Divorced, ?, Other-relative, White, Female,1337,13,44, United-States, <=50K
49, Private,219345, Assoc-voc,10, Divorced, ?, Husband, White, Female,1337,52,51, United-States, <=50K
43, ?,74577, 10th,7, Married-civ-spouse, ?, Husband, White, Female,668,26,61, United-States, >50K
58, Private,79841, 10th,9, Never-married, Adm-clerical, Own-child, White, Female,0,52,39, United-States, <=50K
28, Self-emp-not-inc,311471, 1st-4th,6, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,1337,0,55, United-States, <=50K
41, Private,235138, HS-grad,9, Divorced, Other-service, Husband, White, Male,2341,65,33, United-States, <=50K
65, ?,208817, 10th,9, Married-civ-spouse, ?, Husband, White, Female,2341,0,41, France, <=50K
34, Private,343056, 10th,13, Never-married, Machine-op-inspct, Husband, White, Male,16053,26,61, United-States, <=50K
51, Private,219345, Bachelors,10, Divorced, ?, Own-child, Asian-Pac-Islander, Male,334,39,44, United-States, <=50K
31, Private,145645, HS-grad,12, Divorced, Prof-specialty, Husband, White, Male,668,52,39, United-States, <=50K
50, Private,200920, 10th,6, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,1672,65,45, United-States, <=50K
28, Private,148277, Bachelors,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,668,104,24, Philippines, >50K
40, Private,200920, 10th,10, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,1672,65,31, United-States, <=50K
50, Private,193024, 10th,9, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,26,5, Haiti, <=50K
67, ?,40359, 10th,8, Divorced, Exec-managerial, Husband, White, Female,668,13,41, United-States, <=50K
41, Private,277253, 10th,1, Married-civ-spouse, ?, Husband, White, Male,334,91,47, United-States, <=50K
45, ?,87738, Doctorate,3, Divorced, ?, Husband, White, Male,1672,52,50, United-States, <=50K
43, Private,206184, 10th,9, Divorced, Transport-moving, Husband, White, Female,1672,0,36, United-States, <=50K
29, Private,156174, 10th,14, Divorced, ?, Husband, Asian-Pac-Islander, Male,15718,52,38, United-States, <=50K
24, ?,106163, Assoc-voc,13, Divorced, Adm-clerical, Husband, White, Male,0,65,81, United-States, <=50K
29, Federal-gov,164070, 12th,13, Never-married, ?, Husband, Amer-Indian-Eskimo, Male,668,1630,7, United-States, <=50K
29, Private,79841, Some-college,6, Divorced, Exec-managerial, Husband, White, Male,1003,0,5, United-States, >50K
48, ?,256195, Bachelors,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,668,13,21, United-States, <=50K
42, ?,187759, Bachelors,2, Married-civ-spouse, Sales, Not-in-family, White, Male,668,39,40, United-States, <=50K
38, Private,137748, 10th,14, Never-married, Tech-support, Husband, White, Male,668,13,39, United-States, <=50K
51, Private,171966, 10th,12, Never-married, ?, Not-in-family, White, Male,668,195,41, United-States, <=50K
24, Private,221977, 10th,13, Divorced, Craft-repair, Husband, White, Male,2341,65,40, United-States, <=50K
72, Private,227242, 10th,9, Married-civ-spouse, ?, Husband, White, Male,7357,65,40, United-States, >50K
48, Local-gov,158806, 10th,5, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,668,39,18, United-States, >50K
26, Private,285149, 10th,9, Never-married, Craft-repair, Husband, Black, Male,1003,91,43, United-States, <=50K
37, ?,393067, Bachelors,9, Divorced, Sales, Wife, White, Male,2006,0,39, United-States, <=50K
41, Private,461503, 10th,8, Divorced, ?, Husband, White, Female,5351,26,39, ?, <=50K
59, Private,158806, Assoc-voc,11, Never-married, ?, Husband, Asian-Pac-Islander, Female,1337,39,38, United-States, <=50K
18, ?,248299, 10th,12, Divorced, Exec-managerial, Husband, White, Female,5685,130,47, United-States, <=50K
24, Local-gov,195656, HS-grad,8, Divorced, ?, Not-in-family, White, Female,668,13,39, ?, >50K
50, ?,195656, HS-grad,13, Divorced, ?, Not-in-family, White, Male,0,13,39, United-States, <=50K
53, Private,145645, Prof-school,9, Divorced, ?, Husband, White, Male,0,0,30, United-States, >50K
34, Private,274620, Assoc-voc,10, Married-civ-spouse, Craft-repair, Husband, White, Female,334,65,48, United-States, <=50K
37, Private,411492, 10th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,668,65,34, United-States, <=50K
29, Private,87738, 11th,3, Divorced, ?, Husband, Amer-Indian-Eskimo, Male,0,52,41, United-States, >50K
41, ?,200920, HS-grad,13, Never-married, Adm-clerical, Husband, White, Female,2675,0,64, United-States, <=50K
56, Private,179863, 10th,6, Divorced, Craft-repair, Husband, White, Female,1003,39,9, United-States, <=50K
25, Local-gov,358849, 10th,9, Married-civ-spouse, Sales, Not-in-family, White, Male,334,1108,49, ?, >50K
45, ?,469400, 10th,13, Divorced, Exec-managerial, Not-in-family, White, Female,0,52,47, United-States, <=50K
23, Local-gov,69312, Bachelors,9, Divorced, Exec-managerial, Unmarried, White, Male,1337,0,40, United-States, <=50K
61, Private,35094, HS-grad,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,334,1969,37, United-States, <=50K
25, Private,56152, HS-grad,9, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,49, United-States, >50K
30, ?,61416, 10th,4, Married-civ-spouse, Exec-managerial, Husband, White, Male,98995,26,54, United-States, >50K
24, ?,221977, 11th,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,668,91,52, United-States, <=50K
21, Private,132484, 10th,6, Married-civ-spouse, ?, Husband, White, Male,2006,117,44, United-States, <=50K
19, Local-gov,390435, 10th,13, Married-civ-spouse, ?, Husband, Amer-Indian-Eskimo, Female,1003,13,46, United-States, >50K
17, Private,135116, 10th,9, Divorced, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,2006,52,39, ?, >50K
24, Private,264092, 10th,11, Married-civ-spouse, ?, Husband, Amer-Indian-Eskimo, Male,1337,26,57, Mexico, <=50K
60, Private,106163, 10th,12, Married-civ-spouse, Adm-clerical, Husband, White, Male,1672,91,43, United-States, <=50K
37, Private,100898, 10th,10, Divorced, Handlers-cleaners, Husband, White, Female,334,26,48, United-States, <=50K
25, ?,64048, 10th,11, Married-civ-spouse, Adm-clerical, Husband, White, Female,334,13,7, United-States, >50K
36, Private,71945, Assoc-acdm,13, Divorced, ?, Unmarried, White, Male,0,52,69, United-States, >50K
19, Private,295678, HS-grad,9, Married-civ-spouse, ?, Not-in-family, White, Male,334,78,40, United-States, <=50K
35, ?,203552, 7th-8th,9, Divorced, ?, Husband, White, Female,1672,26,39, United-States, <=50K
37, ?,285149, HS-grad,14, Divorced, ?, Husband, Asian-Pac-Islander, Male,1003,26,53, ?, >50K
25, ?,408860, Bachelors,8, Married-civ-spouse, ?, Husband, White, Male,668,117,29, United-States, <=50K
40, Private,156174, Bachelors,8, Married-spouse-absent, ?, Not-in-family, White, Male,668,104,40, Mexico, >50K
47, ?,195656, HS-grad,13, Divorced, Exec-managerial, Husband, White, Male,12374,65,45, United-States, <=50K
28, Private,27198, 12th,9, Widowed, ?, Husband, Black, Female,334,2465,35, ?, <=50K
56, Self-emp-not-inc,256195, 11th,13, Never-married, ?, Husband, White, Male,668,1721,40, ?, >50K
24, ?,293046, 10th,10, Married-civ-spouse, Protective-serv, Husband, White, Female,668,26,38, United-States, <=50K
42, Private,87738, 10th,8, Divorced, ?, Husband, White, Female,3344,91,39, United-States, <=50K
35, Private,166702, HS-grad,9, Separated, ?, Husband, Asian-Pac-Islander, Male,0,1578,48, United-States, <=50K
53, Private,153541, HS-grad,14, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,0,0,48, United-States, >50K
24, Private,148277, Some-college,12, Never-married, Adm-clerical, Husband, White, Male,668,39,37, United-States, <=50K
36, Private,277253, Some-college,2, Divorced, ?, Husband, White, Female,0,39,60, United-States, <=50K
20, Private,179863, HS-grad,9, Divorced, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,1672,52,85, Mexico, <=50K
44, ?,174599, Prof-school,16, Divorced, Sales, Husband, Amer-Indian-Eskimo, Female,8361,26,40, ?, >50K
25, Federal-gov,198288, Assoc-voc,7, Married-civ-spouse, ?, Husband, White, Male,1337,0,63, United-States, >50K
20, Private,164070, 10th,9, Divorced, Exec-managerial, Husband, White, Male,3344,65,48, United-States, <=50K
32, Federal-gov,114059, Assoc-acdm,8, Divorced, Craft-repair, Husband, White, Male,2006,39,46, United-States, <=50K
49, Private,169334, HS-grad,12, Married-civ-spouse, ?, Unmarried, White, Male,668,13,32, United-States, <=50K
53, ?,119323, Bachelors,9, Never-married, Adm-clerical, Husband, White, Male,334,52,39, United-States, <=50K
21, Federal-gov,171966, Assoc-acdm,9, Divorced, Handlers-cleaners, Husband, White, Male,1003,65,47, United-States, <=50K
32, Private,108795, 7th-8th,14, Never-married, Adm-clerical, Own-child, Black, Male,1003,104,42, United-States, >50K
25, Private,287781, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Female,334,65,52, United-States, <=50K
44, Self-emp-not-inc,143013, Some-college,10, Married-civ-spouse, Adm-clerical, Own-child, White, Male,13377,65,25, United-States, <=50K
43, Private,316735, 10th,10, Divorced, Craft-repair, Husband, White, Male,668,65,44, El-Salvador, <=50K
21, ?,153541, 12th,10, Never-married, Exec-managerial, Unmarried, White, Female,1337,0,39, United-States, >50K
27, Private,282517, Assoc-acdm,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,668,13,39, Cuba, <=50K
43, Private,71945, Bachelors,10, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,1003,130,28, Mexico, <=50K
50, Private,40359, Assoc-acdm,9, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,2341,39,50, United-States, <=50K
59, Private,206184, Assoc-voc,13, Divorced, ?, Unmarried, Amer-Indian-Eskimo, Female,334,52,45, United-States, <=50K
52, ?,100898, 5th-6th,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,668,52,38, England, <=50K
28, Self-emp-not-inc,148277, HS-grad,9, Divorced, ?, Husband, White, Female,5351,26,42, United-States, >50K
77, Private,424653, Bachelors,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,52,11, United-States, <=50K
51, Private,293046, Doctorate,12, Never-married, Prof-specialty, Husband, White, Female,2341,13,47, United-States, <=50K
71, Private,329896, 7th-8th,10, Divorced, Prof-specialty, Not-in-family, White, Female,0,78,37, ?, <=50K
57, ?,150909, 12th,13, Married-civ-spouse, ?, Husband, White, Male,1337,117,41, United-States, <=50K
27, Private,161438, Assoc-voc,4, Divorced, ?, Husband, Amer-Indian-Eskimo, Male,1672,91,27, ?, <=50K
66, Private,32462, HS-grad,12, Divorced, ?, Husband, White, Female,334,39,61, United-States, >50K
25, Private,224610, HS-grad,6, Divorced, ?, Husband, White, Female,1003,78,37, United-States, <=50K
43, Private,177231, 10th,2, Divorced, Handlers-cleaners, Husband, White, Male,0,65,51, Taiwan, <=50K
52, ?,179863, 10th,13, Never-married, ?, Not-in-family, White, Female,1003,13,30, United-States, <=50K
30, Federal-gov,158806, HS-grad,8, Married-civ-spouse, Craft-repair, Husband, Black, Male,1337,130,41, ?, <=50K
53, Private,356217, Bachelors,10, Married-civ-spouse, ?, Not-in-family, White, Female,668,156,53, United-States, >50K
59, ?,56152, Some-college,9, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,2341,13,44, United-States, <=50K
36, Federal-gov,95634, 12th,11, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,334,130,37, United-States, <=50K
21, ?,148277, 10th,10, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,668,13,35, United-States, <=50K
41, ?,216713, 10th,8, Married-civ-spouse, Sales, Not-in-family, White, Female,0,13,32, United-States, <=50K
59, ?,179863, 10th,11, Divorced, ?, Husband, Amer-Indian-Eskimo, Male,334,78,19, United-States, <=50K
32, Private,193024, HS-grad,12, Never-married, ?, Unmarried, White, Male,334,78,37, United-States, <=50K
20, Private,185127, HS-grad,7, Divorced, Machine-op-inspct, Husband, White, Female,334,169,35, United-States, <=50K
23, ?,187759, HS-grad,12, Never-married, Machine-op-inspct, Husband, White, Female,2006,1734,46, United-States, <=50K
43, Private,200920, 10th,8, Never-married, Other-service, Not-in-family, White, Male,1337,39,38, United-States, >50K
49, Private,58784, HS-grad,9, Never-married, ?, Husband, White, Male,668,104,51, Mexico, <=50K
39, Private,187759, 1st-4th,9, Married-civ-spouse, Tech-support, Husband, White, Male,1672,0,40, United-States, <=50K
20, ?,153541, Some-college,9, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,668,13,39, United-States, >50K
39, ?,187759, Bachelors,13, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,668,65,41, ?, <=50K
22, ?,369378, HS-grad,14, Divorced, Adm-clerical, Husband, White, Male,2675,65,53, United-States, <=50K
73, Private,111427, Bachelors,10, Never-married, Prof-specialty, Not-in-family, White, Male,1003,26,37, United-States, <=50K
42, Private,358849, HS-grad,12, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,1337,26,35, United-States, <=50K
24, Private,340424, 10th,7, Married-civ-spouse, Craft-repair, Husband, White, Female,11371,0,38, United-States, <=50K
30, Private,85105, 10th,14, Separated, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,668,78,33, United-States, <=50K
28, ?,111427, Bachelors,7, Married-civ-spouse, ?, Husband, White, Male,668,65,33, United-States, <=50K
25, ?,166702, 10th,9, Never-married, ?, Wife, White, Male,15718,39,42, United-States, <=50K
32, ?,106163, 1st-4th,11, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,668,52,38, United-States, <=50K
37, Private,298310, 7th-8th,12, Married-civ-spouse, Adm-clerical, Husband, White, Male,334,91,62, United-States, <=50K
22, Private,314103, Assoc-acdm,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,52,41, United-States, <=50K
27, Private,187759, Bachelors,6, Married-civ-spouse, Other-service, Husband, White, Female,1003,52,4, United-States, <=50K
44, Private,343056, 10th,10, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,1003,13,21, ?, >50K
50, ?,74577, 10th,12, Never-married, Exec-managerial, Husband, White, Female,1337,26,57, United-States, <=50K
37, Private,148277, HS-grad,9, Never-married, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,1003,26,53, United-States, <=50K
23, Private,61416, HS-grad,1, Never-married, Craft-repair, Own-child, White, Female,1672,1982,38, United-States, <=50K
29, Private,153541, 10th,13, Married-civ-spouse, ?, Husband, White, Male,0,91,17, United-States, <=50K
64, Private,93002, 10th,12, Divorced, Exec-managerial, Unmarried, White, Female,1003,52,37, United-States, <=50K
37, Private,24566, Assoc-acdm,12, Never-married, Craft-repair, Not-in-family, White, Female,0,26,58, United-States, <=50K
25, Private,161438, Assoc-acdm,8, Divorced, Adm-clerical, Husband, White, Male,668,0,48, United-States, <=50K
64, ?,395699, HS-grad,9, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,1672,0,53, United-States, <=50K
35, ?,156174, Assoc-acdm,6, Divorced, Farming-fishing, Husband, White, Male,0,1630,59, United-States, <=50K
24, Local-gov,32462, Some-college,13, Divorced, Machine-op-inspct, Not-in-family, White, Female,1337,0,49, United-States, <=50K
24, Local-gov,153541, Assoc-acdm,7, Married-civ-spouse, ?, Not-in-family, Black, Female,2341,143,41, United-States, <=50K
45, ?,116691, HS-grad,10, Divorced, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,668,91,51, United-States, <=50K
68, Private,156174, Assoc-voc,12, Married-civ-spouse, Adm-clerical, Husband, White, Male,1003,91,39, United-States, <=50K
39, ?,274620, 12th,9, Married-civ-spouse, ?, Husband, White, Male,0,65,42, United-States, <=50K
28, Private,398332, Masters,9, Divorced, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,668,78,38, United-States, <=50K
20, Self-emp-inc,77209, 7th-8th,10, Divorced, Other-service, Not-in-family, White, Male,334,91,40, United-States, <=50K
25, Private,132484, 5th-6th,7, Never-married, Other-service, Not-in-family, White, Male,1003,39,39, United-States, >50K
82, Private,145645, Some-college,8, Divorced, ?, Husband, White, Male,668,65,97, United-States, <=50K
36, Private,111427, Bachelors,10, Married-civ-spouse, ?, Not-in-family, White, Male,1003,1656,73, United-States, >50K
32, Private,185127, HS-grad,8, Widowed, ?, Husband, White, Female,668,78,42, United-States, <=50K
29, ?,121956, 7th-8th,9, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,15718,1643,58, United-States, <=50K
42, ?,45623, HS-grad,10, Never-married, ?, Husband, White, Female,14715,0,42, United-States, <=50K
29, Private,440446, Masters,10, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
41, ?,140381, 10th,9, Married-civ-spouse, ?, Husband, White, Male,2341,13,38, United-States, <=50K
48, Federal-gov,135116, Some-college,9, Married-civ-spouse, ?, Husband, Black, Female,1672,0,14, United-States, <=50K
56, ?,103530, Some-college,9, Married-civ-spouse, Adm-clerical, Husband, White, Female,1003,39,56, United-States, <=50K
45, Private,40359, Some-college,10, Never-married, ?, Not-in-family, White, Female,668,26,35, United-States, <=50K
53, Self-emp-not-inc,337792, Some-college,10, Never-married, Craft-repair, Husband, White, Male,334,91,54, United-States, <=50K
34, ?,61416, Bachelors,9, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Male,2341,13,40, United-States, <=50K
22, Private,116691, Bachelors,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,668,0,39, United-States, <=50K
38, ?,253563, 5th-6th,9, Divorced, Sales, Husband, Black, Female,12040,143,40, United-States, <=50K
54, Private,95634, 10th,6, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,117,40, United-States, >50K
57, Private,372010, HS-grad,8, Divorced, ?, Husband, Black, Male,2006,0,82, United-States, >50K
24, Private,216713, 7th-8th,8, Married-civ-spouse, ?, Husband, Amer-Indian-Eskimo, Male,1337,0,41, United-States, <=50K
44, ?,124588, 10th,13, Divorced, ?, Husband, Amer-Indian-Eskimo, Male,1337,91,41, ?, <=50K
26, Private,240402, HS-grad,9, Divorced, Exec-managerial, Husband, Black, Male,1337,65,49, ?, >50K
49, Private,448343, 10th,8, Divorced, ?, Not-in-family, Amer-Indian-Eskimo, Male,2341,104,36, United-States, >50K
33, Private,171966, Some-college,9, Married-civ-spouse, Sales, Husband, White, Female,1337,26,4, United-States, <=50K
52, Private,156174, 10th,2, Married-civ-spouse, ?, Husband, White, Male,0,26,51, United-States, <=50K
17, Private,224610, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,1337,52,62, United-States, <=50K
38, Federal-gov,198288, Bachelors,13, Married-AF-spouse, Craft-repair, Husband, White, Female,0,52,9, China, <=50K
20, Private,295678, 7th-8th,2, Divorced, Adm-clerical, Not-in-family, White, Female,334,52,38, United-States, <=50K
21, Private,187759, 10th,9, Divorced, Exec-managerial, Husband, White, Female,2006,169,38, United-States, <=50K
58, Self-emp-not-inc,114059, 10th,7, Divorced, Other-service, Husband, Black, Female,14046,2334,38, Guatemala, <=50K
32, Private,161438, 10th,10, Married-civ-spouse, Other-service, Husband, White, Male,2675,143,43, United-States, >50K
38, Private,177231, Prof-school,5, Married-civ-spouse, ?, Husband, White, Female,2675,39,43, United-States, <=50K
44, Private,303574, 10th,10, Never-married, ?, Husband, Black, Male,668,52,40, United-States, <=50K
44, Private,124588, 11th,10, Never-married, Adm-clerical, Husband, White, Male,0,117,38, United-States, >50K
30, Private,261460, HS-grad,15, Never-married, ?, Husband, White, Male,6688,52,41, United-States, <=50K
52, Private,395699, 10th,4, Married-civ-spouse, ?, Not-in-family, Amer-Indian-Eskimo, Female,334,65,32, Mexico, <=50K
38, Private,190392, 10th,9, Never-married, Exec-managerial, Husband, White, Male,34447,0,40, ?, <=50K
23, ?,137748, Assoc-acdm,12, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,1003,104,41, United-States, <=50K
48, Private,185127, 10th,9, Divorced, Machine-op-inspct, Not-in-family, White, Male,1003,91,39, United-States, <=50K
23, Private,193024, HS-grad,13, Never-married, ?, Husband, White, Male,1337,39,39, United-States, <=50K
44, Self-emp-inc,90370, 10th,9, Never-married, Other-service, Husband, White, Male,0,65,39, United-States, <=50K
21, ?,324631, HS-grad,9, Married-civ-spouse, ?, Husband, Black, Female,334,13,50, United-States, <=50K
55, Private,164070, 10th,10, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,8361,104,39, United-States, <=50K
37, Private,166702, Assoc-voc,12, Divorced, Craft-repair, Husband, White, Male,2006,13,39, United-States, <=50K
39, ?,400964, Masters,13, Married-civ-spouse, Sales, Not-in-family, White, Male,1337,156,38, United-States, <=50K
35, ?,240402, 10th,13, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,2139,48, United-States, <=50K
47, Private,208817, 10th,5, Married-civ-spouse, ?, Not-in-family, White, Male,1003,13,51, United-States, <=50K
30, ?,261460, Masters,9, Divorced, Protective-serv, Own-child, Amer-Indian-Eskimo, Male,668,1539,4, United-States, <=50K
25, ?,198288, HS-grad,9, Divorced, ?, Husband, White, Male,1337,13,37, United-States, >50K
17, Private,129852, Some-college,13, Married-civ-spouse, Prof-specialty, Other-relative, Asian-Pac-Islander, Male,5685,1917,33, United-States, >50K
80, ?,21934, Prof-school,6, Never-married, Adm-clerical, Husband, White, Female,1003,39,40, United-States, <=50K
57, Private,158806, 11th,4, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,1337,39,38, United-States, <=50K
29, Private,190392, Some-college,10, Never-married, Transport-moving, Husband, Black, Female,1337,26,43, United-States, <=50K
33, ?,200920, 10th,10, Married-civ-spouse, ?, Unmarried, Black, Male,668,26,49, United-States, <=50K
25, Private,145645, HS-grad,8, Divorced, ?, Not-in-family, White, Male,0,13,56, Haiti, >50K
22, Private,98266, 10th,7, Married-civ-spouse, Transport-moving, Husband, White, Male,334,104,20, United-States, <=50K
28, Private,187759, HS-grad,8, Divorced, Tech-support, Unmarried, White, Female,1337,143,43, United-States, <=50K
50, ?,166702, 10th,4, Divorced, ?, Not-in-family, White, Female,1672,2465,36, United-States, <=50K
