Age,Workclass,fnlwgt,Education,Education-Num,Marital-Status,Occupation,Relationship,Race,Sex,Capital-gain,Capital-loss,Hours-per-week,Native-Country,Class
47, ?,611536, 11th,7, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,9030,3873,65, ?, <=50K
39, Never-worked,679972, 1st-4th,6, Divorced, ?, Not-in-family, Other, Male,14046,1826,6, ?, >50K
39, ?,324631, 10th,10, Married-AF-spouse, ?, Husband, Black, Female,20735,3130,48, ?, <=50K
86, ?,269356, 12th,15, Divorced, ?, Other-relative, Other, Female,80601,2413,18, ?, >50K
33, Federal-gov,398332, 11th,8, Divorced, ?, Husband, Amer-Indian-Eskimo, Male,5351,78,87, ?, <=50K
81, ?,572054, 12th,2, Divorced, Adm-clerical, Not-in-family, Black, Male,78260,508,31, Canada, >50K
47, Self-emp-inc,337792, 12th,9, Married-civ-spouse, ?, Other-relative, Amer-Indian-Eskimo, Male,2006,1369,6, Canada, >50K
78, Federal-gov,243035, 10th,10, Married-AF-spouse, ?, Husband, Asian-Pac-Islander, Female,38795,1056,4, ?, <=50K
39, Federal-gov,190392, 1st-4th,8, Divorced, Armed-Forces, Other-relative, Asian-Pac-Islander, Male,29765,3743,90, Cambodia, >50K
54, ?,543100, 10th,8, Married-AF-spouse, ?, Husband, Asian-Pac-Islander, Male,97323,1826,9, Cambodia, >50K
81, ?,640490, 12th,1, Divorced, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Male,25083,1108,21, Cambodia, <=50K
60, ?,164070, 10th,13, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,88293,2856,48, Cambodia, >50K
49, ?,21934, 11th,6, Married-civ-spouse, ?, Not-in-family, Amer-Indian-Eskimo, Male,5351,2908,21, Cambodia, >50K
32, ?,614168, 10th,13, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,83611,1982,13, Cambodia, >50K
66, Federal-gov,327264, 10th,10, Divorced, ?, Husband, Asian-Pac-Islander, Female,39130,3560,42, ?, >50K
53, ?,379907, 10th,10, Married-spouse-absent, ?, Husband, Black, Female,99999,704,60, Cambodia, <=50K
85, Local-gov,685236, 10th,2, Married-AF-spouse, ?, Husband, Amer-Indian-Eskimo, Female,22407,3873,37, ?, >50K
54, Federal-gov,69312, 10th,14, Divorced, ?, Other-relative, Amer-Indian-Eskimo, Female,55517,2908,5, ?, <=50K
64, ?,482561, 12th,2, Divorced, ?, Not-in-family, Amer-Indian-Eskimo, Female,62541,0,3, ?, >50K
23, ?,129852, 10th,5, Never-married, ?, Other-relative, Amer-Indian-Eskimo, Female,86286,1669,30, China, >50K
23, ?,508882, 10th,14, Married-civ-spouse, ?, Not-in-family, Asian-Pac-Islander, Female,22742,600,71, Cuba, >50K
26, Federal-gov,71945, 10th,13, Married-spouse-absent, ?, Other-relative, Asian-Pac-Islander, Female,15718,1526,42, Canada, >50K
77, Federal-gov,129852, 10th,3, Divorced, Farming-fishing, Husband, Black, Male,5016,3469,28, Canada, >50K
34, Federal-gov,27198, 12th,12, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,15384,639,16, ?, <=50K
22, Federal-gov,500986, 10th,11, Divorced, ?, Not-in-family, Amer-Indian-Eskimo, Male,41471,2426,3, ?, <=50K
17, Local-gov,111427, 12th,11, Divorced, ?, Husband, Asian-Pac-Islander, Male,6020,2713,97, China, <=50K
57, ?,651018, 12th,14, Married-AF-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Male,2675,1278,27, ?, >50K
75, Federal-gov,590479, 11th,15, Married-spouse-absent, Armed-Forces, Other-relative, Amer-Indian-Eskimo, Male,35785,3613,23, Columbia, >50K
76, ?,664179, 10th,11, Divorced, ?, Other-relative, Amer-Indian-Eskimo, Male,97657,3273,31, ?, >50K
44, Never-worked,669443, 10th,15, Married-AF-spouse, ?, Husband, Amer-Indian-Eskimo, Male,42474,1226,79, Cambodia, <=50K
80, Federal-gov,579950, 10th,1, Divorced, ?, Not-in-family, Asian-Pac-Islander, Female,72908,613,20, ?, >50K
26, Federal-gov,664179, 12th,3, Divorced, ?, Not-in-family, Amer-Indian-Eskimo, Male,43143,456,54, Cambodia, >50K
65, ?,598375, 12th,3, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,67557,639,26, Cambodia, <=50K
51, ?,111427, 10th,8, Divorced, ?, Not-in-family, Other, Female,29431,1265,53, ?, <=50K
88, ?,474664, 12th,11, Married-spouse-absent, Adm-clerical, Husband, Other, Female,83611,2713,19, ?, >50K
75, Never-worked,803683, 10th,7, Married-civ-spouse, Armed-Forces, Husband, Amer-Indian-Eskimo, Female,40802,3652,44, ?, <=50K
74, Local-gov,66680, 11th,2, Married-AF-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,22742,313,71, Cambodia, >50K
24, ?,498354, 10th,14, Married-AF-spouse, ?, Other-relative, Amer-Indian-Eskimo, Male,52842,3273,89, China, <=50K
60, Local-gov,732615, 12th,4, Divorced, ?, Husband, Asian-Pac-Islander, Female,12040,286,50, Canada, <=50K
77, ?,656283, 11th,13, Divorced, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,36454,3326,87, ?, <=50K
86, Federal-gov,398332, 10th,8, Married-AF-spouse, ?, Husband, Other, Male,79263,313,17, ?, >50K
69, Never-worked,461503, 10th,6, Married-AF-spouse, ?, Husband, Asian-Pac-Islander, Male,51838,1213,98, China, >50K
30, Federal-gov,753672, 12th,10, Married-spouse-absent, ?, Husband, Amer-Indian-Eskimo, Male,19063,1095,77, China, <=50K
69, Self-emp-inc,485193, 11th,11, Married-spouse-absent, ?, Husband, Asian-Pac-Islander, Female,13043,3313,49, ?, >50K
60, ?,695765, 10th,11, Married-AF-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,39464,3221,38, ?, >50K
21, Never-worked,508882, 5th-6th,5, Married-AF-spouse, ?, Not-in-family, Black, Female,85952,1526,76, Cambodia, >50K
43, ?,382539, 10th,10, Married-AF-spouse, Armed-Forces, Husband, Amer-Indian-Eskimo, Male,49163,404,96, Columbia, <=50K
72, Federal-gov,243035, 11th,11, Married-AF-spouse, ?, Not-in-family, Black, Male,56186,3156,63, Cambodia, >50K
88, ?,90370, 11th,7, Married-AF-spouse, Armed-Forces, Other-relative, Amer-Indian-Eskimo, Male,75918,2269,82, ?, <=50K
72, ?,258828, 5th-6th,8, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,14715,3586,86, Cambodia, <=50K
50, Local-gov,190392, 12th,8, Divorced, ?, Husband, Asian-Pac-Islander, Female,28427,3378,15, ?, >50K
81, Self-emp-inc,179863, 1st-4th,13, Divorced, ?, Not-in-family, Amer-Indian-Eskimo, Female,69230,1630,73, Cambodia, <=50K
35, ?,435182, 10th,14, Married-AF-spouse, Craft-repair, Other-relative, Amer-Indian-Eskimo, Male,83945,1017,69, ?, >50K
67, Self-emp-not-inc,261460, 5th-6th,3, Separated, Armed-Forces, Other-relative, Amer-Indian-Eskimo, Male,7023,365,77, Cuba, <=50K
17, ?,695765, 11th,10, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,91972,26,52, Cambodia, >50K
71, Never-worked,448343, 10th,10, Married-AF-spouse, Armed-Forces, Husband, Asian-Pac-Islander, Male,51504,13,69, China, <=50K
67, ?,716822, 10th,3, Married-spouse-absent, Craft-repair, Own-child, Black, Female,34447,2921,40, Canada, <=50K
78, Never-worked,477296, 10th,12, Married-AF-spouse, Armed-Forces, Other-relative, Asian-Pac-Islander, Male,25083,1082,61, Canada, <=50K
87, Local-gov,87738, 9th,9, Divorced, ?, Husband, Other, Male,46153,1786,98, Canada, >50K
17, Local-gov,432550, 11th,10, Married-AF-spouse, ?, Other-relative, Asian-Pac-Islander, Female,83276,443,27, China, >50K
24, ?,453607, 10th,15, Married-civ-spouse, ?, Not-in-family, Amer-Indian-Eskimo, Male,30434,1656,78, ?, >50K
57, ?,372010, 10th,3, Married-AF-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,67557,3495,88, ?, >50K
27, Federal-gov,585215, 12th,11, Married-AF-spouse, ?, Husband, Black, Female,73577,3808,60, China, >50K
19, Local-gov,711558, 10th,4, Married-AF-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,16053,2660,76, ?, >50K
76, ?,414125, 1st-4th,7, Married-spouse-absent, ?, Husband, Amer-Indian-Eskimo, Female,26755,782,80, Cambodia, >50K
32, Never-worked,108795, 11th,8, Divorced, ?, Other-relative, Asian-Pac-Islander, Female,12708,2086,88, ?, <=50K
83, Federal-gov,795787, 10th,11, Married-AF-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,26086,156,24, Canada, >50K
37, ?,243035, 10th,1, Divorced, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Male,18394,417,47, ?, <=50K
76, Federal-gov,321999, 11th,2, Married-AF-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,36454,417,91, ?, <=50K
39, Federal-gov,677340, 10th,13, Married-civ-spouse, ?, Other-relative, Amer-Indian-Eskimo, Male,30768,2165,52, Canada, <=50K
86, ?,174599, 10th,14, Separated, ?, Husband, Asian-Pac-Islander, Male,29431,2282,51, ?, >50K
86, Local-gov,561525, 10th,2, Married-civ-spouse, ?, Other-relative, Amer-Indian-Eskimo, Male,19732,626,10, ?, <=50K
51, Federal-gov,293046, 10th,2, Divorced, Armed-Forces, Husband, Amer-Indian-Eskimo, Female,11371,3260,92, Cambodia, >50K
80, State-gov,737880, 10th,15, Divorced, ?, Husband, Asian-Pac-Islander, Male,15050,756,23, Cambodia, <=50K
88, Federal-gov,801051, 11th,4, Divorced, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,35451,104,57, Cambodia, >50K
39, Local-gov,277253, 10th,12, Married-AF-spouse, ?, Husband, Asian-Pac-Islander, Female,72908,665,26, Cambodia, <=50K
20, ?,479928, 10th,12, Married-spouse-absent, ?, Husband, Amer-Indian-Eskimo, Female,63210,547,53, Cambodia, >50K
79, ?,606272, 10th,8, Married-AF-spouse, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Male,63544,3130,92, ?, <=50K
56, ?,437814, 9th,5, Divorced, ?, Not-in-family, Amer-Indian-Eskimo, Male,41471,2843,30, Cambodia, >50K
18, ?,574686, 10th,9, Married-civ-spouse, Armed-Forces, Husband, Asian-Pac-Islander, Male,37457,2908,52, Canada, <=50K
28, ?,756305, 11th,6, Divorced, ?, Not-in-family, Other, Female,16053,3156,39, Cambodia, <=50K
80, ?,282517, 10th,6, Divorced, ?, Husband, Amer-Indian-Eskimo, Male,11705,3065,40, ?, >50K
56, Federal-gov,58784, 11th,15, Married-civ-spouse, ?, Own-child, Amer-Indian-Eskimo, Male,5351,1917,12, ?, >50K
18, Federal-gov,616800, 10th,2, Divorced, ?, Not-in-family, Amer-Indian-Eskimo, Female,80935,2439,21, Cambodia, >50K
58, Federal-gov,295678, 10th,14, Divorced, ?, Other-relative, Amer-Indian-Eskimo, Male,8361,300,53, ?, <=50K
34, ?,174599, 10th,13, Married-AF-spouse, Armed-Forces, Husband, Amer-Indian-Eskimo, Female,35451,247,29, Canada, >50K
70, Federal-gov,364114, 11th,11, Married-AF-spouse, Armed-Forces, Husband, Amer-Indian-Eskimo, Male,33778,560,5, Cambodia, <=50K
27, Local-gov,250931, 10th,1, Divorced, ?, Not-in-family, Amer-Indian-Eskimo, Male,36120,78,41, Cambodia, >50K
23, ?,116691, Assoc-acdm,6, Divorced, Armed-Forces, Other-relative, Amer-Indian-Eskimo, Male,55183,417,80, Cambodia, <=50K
30, Self-emp-not-inc,474664, 11th,6, Divorced, Armed-Forces, Husband, Amer-Indian-Eskimo, Male,94647,1578,53, Canada, >50K
78, ?,466768, 11th,14, Divorced, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,91637,3717,87, Cambodia, <=50K
37, ?,256195, 10th,6, Married-civ-spouse, Adm-clerical, Husband, Other, Male,90968,2608,63, ?, >50K
25, Local-gov,466768, 10th,14, Married-civ-spouse, Armed-Forces, Husband, Black, Male,8695,391,74, Canada, >50K
62, ?,566790, 11th,15, Divorced, ?, Husband, Amer-Indian-Eskimo, Male,34113,3456,36, Columbia, >50K
48, ?,77209, 10th,15, Divorced, ?, Husband, Amer-Indian-Eskimo, Male,18060,1995,31, Cambodia, >50K
21, Federal-gov,156174, 11th,10, Married-AF-spouse, ?, Not-in-family, Amer-Indian-Eskimo, Female,85283,3169,92, ?, >50K
76, ?,114059, 12th,14, Married-AF-spouse, Armed-Forces, Husband, Amer-Indian-Eskimo, Female,8026,534,19, ?, <=50K
67, Federal-gov,550997, 12th,2, Separated, ?, Husband, Black, Female,8361,378,59, Canada, <=50K
87, Local-gov,598375, 12th,2, Married-AF-spouse, ?, Husband, Amer-Indian-Eskimo, Male,92306,3365,98, Cambodia, >50K
60, ?,193024, 12th,9, Divorced, Armed-Forces, Wife, Amer-Indian-Eskimo, Male,16053,1291,55, ?, <=50K
57, Local-gov,219345, 10th,10, Married-spouse-absent, ?, Husband, Amer-Indian-Eskimo, Female,59196,2308,36, Cambodia, >50K
18, ?,137748, 11th,2, Divorced, ?, Husband, Asian-Pac-Islander, Female,52842,926,63, ?, <=50K
35, Local-gov,19302, 12th,10, Divorced, ?, Husband, Black, Male,7023,1447,12, China, <=50K
21, ?,50887, 10th,8, Divorced, ?, Husband, Asian-Pac-Islander, Female,52842,2400,12, ?, >50K
60, Local-gov,687869, 10th,9, Married-AF-spouse, ?, Not-in-family, Amer-Indian-Eskimo, Female,97657,182,40, ?, <=50K
33, ?,793155, 10th,15, Married-civ-spouse, ?, Other-relative, Asian-Pac-Islander, Male,13377,2686,23, China, <=50K
39, Local-gov,203552, 11th,1, Divorced, ?, Husband, Amer-Indian-Eskimo, Female,75918,1121,2, ?, >50K
63, ?,550997, 1st-4th,10, Married-civ-spouse, ?, Husband, Asian-Pac-Islander, Male,53176,404,47, ?, <=50K
50, Local-gov,582582, 10th,15, Divorced, ?, Not-in-family, Black, Male,7357,3208,48, Canada, >50K
22, Private,27198, 10th,5, Married-AF-spouse, ?, Husband, Amer-Indian-Eskimo, Male,67892,717,56, ?, >50K
55, ?,772097, 11th,14, Never-married, ?, Husband, Amer-Indian-Eskimo, Female,17391,3652,90, ?, >50K
47, Federal-gov,37727, 10th,3, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,50835,2021,54, ?, <=50K
61, ?,214081, 10th,6, Divorced, ?, Other-relative, Black, Female,22742,2426,2, China, <=50K
78, ?,790523, 10th,8, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,4682,2843,47, ?, <=50K
64, Federal-gov,803683, 10th,7, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,83611,600,96, ?, >50K
85, Never-worked,801051, 11th,4, Divorced, ?, Husband, Asian-Pac-Islander, Male,86955,2647,16, ?, >50K
27, ?,58784, 12th,7, Married-spouse-absent, Armed-Forces, Not-in-family, Amer-Indian-Eskimo, Male,63210,65,65, Canada, <=50K
79, ?,37727, 10th,7, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,37792,1995,30, ?, >50K
71, Federal-gov,453607, 11th,12, Divorced, ?, Husband, Amer-Indian-Eskimo, Male,21070,2595,15, China, >50K
18, ?,35094, 10th,8, Divorced, ?, Other-relative, Asian-Pac-Islander, Male,4682,821,60, China, <=50K
44, ?,311471, 5th-6th,10, Married-AF-spouse, Adm-clerical, Not-in-family, Black, Female,334,1434,36, China, <=50K
25, ?,177231, 10th,9, Married-AF-spouse, ?, Unmarried, Amer-Indian-Eskimo, Male,46822,1252,4, ?, >50K
58, ?,311471, 10th,4, Married-AF-spouse, Adm-clerical, Husband, Black, Female,37123,2269,83, Cambodia, <=50K
49, ?,737880, 10th,9, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,93978,3769,96, Canada, >50K
20, ?,53520, 10th,14, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Female,11036,1604,43, ?, <=50K
19, ?,161438, 10th,14, Married-AF-spouse, ?, Not-in-family, Amer-Indian-Eskimo, Female,28427,143,33, Dominican-Republic, <=50K
78, ?,429918, 10th,10, Married-civ-spouse, ?, Own-child, Amer-Indian-Eskimo, Male,20066,1356,11, ?, >50K
30, ?,637858, 5th-6th,13, Divorced, ?, Own-child, Amer-Indian-Eskimo, Female,7692,3678,79, ?, >50K
37, ?,408860, 10th,11, Divorced, Armed-Forces, Not-in-family, Amer-Indian-Eskimo, Male,62875,1226,64, Ecuador, <=50K
69, ?,174599, 11th,10, Widowed, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,25752,1878,60, Cambodia, <=50K
20, Private,221977, 10th,8, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,95651,2986,73, Cambodia, >50K
30, ?,487825, 12th,2, Married-civ-spouse, Armed-Forces, Husband, Amer-Indian-Eskimo, Male,25083,2126,98, Cambodia, >50K
57, ?,661547, 10th,10, Divorced, Armed-Forces, Husband, Amer-Indian-Eskimo, Male,71236,508,53, ?, <=50K
20, ?,445710, 1st-4th,7, Married-AF-spouse, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Male,46487,26,94, Columbia, <=50K
89, Federal-gov,785258, 12th,1, Divorced, ?, Husband, Amer-Indian-Eskimo, Male,87958,1552,37, Cambodia, >50K
54, Federal-gov,472032, 10th,12, Divorced, Adm-clerical, Not-in-family, White, Male,62206,652,46, ?, <=50K
75, Federal-gov,627329, 1st-4th,2, Married-spouse-absent, Adm-clerical, Husband, Black, Male,44481,234,82, ?, <=50K
58, Never-worked,193024, 11th,4, Divorced, ?, Not-in-family, Black, Female,56186,1069,20, ?, <=50K
26, ?,103530, 12th,10, Never-married, ?, Husband, Amer-Indian-Eskimo, Male,37457,3495,73, Cambodia, >50K
56, ?,458871, 11th,11, Divorced, Adm-clerical, Other-relative, Black, Male,95985,2791,13, ?, <=50K
26, Federal-gov,424653, 12th,12, Married-AF-spouse, ?, Husband, Amer-Indian-Eskimo, Male,87290,547,54, Cambodia, >50K
19, ?,50887, 11th,4, Married-AF-spouse, ?, Husband, Asian-Pac-Islander, Female,13043,1852,80, ?, >50K
17, Local-gov,798419, 10th,3, Married-AF-spouse, ?, Not-in-family, Amer-Indian-Eskimo, Male,95651,2243,21, ?, >50K
17, ?,698397, 10th,4, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,34113,3352,72, Canada, >50K
62, Federal-gov,287781, 10th,4, Married-AF-spouse, ?, Husband, Amer-Indian-Eskimo, Female,22742,3260,56, Cambodia, >50K
53, Federal-gov,493089, 5th-6th,8, Never-married, ?, Husband, Amer-Indian-Eskimo, Female,32441,2634,8, Cambodia, <=50K
21, ?,19302, 12th,8, Divorced, ?, Husband, Amer-Indian-Eskimo, Male,5016,2452,39, Canada, <=50K
48, Federal-gov,372010, 1st-4th,7, Married-AF-spouse, ?, Not-in-family, Amer-Indian-Eskimo, Male,25083,3495,1, ?, <=50K
50, Federal-gov,448343, 11th,1, Divorced, ?, Husband, Asian-Pac-Islander, Male,99664,1956,69, China, >50K
69, ?,803683, 10th,5, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,72908,221,65, Cuba, >50K
53, Never-worked,190392, 11th,10, Married-AF-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,95985,2008,84, Cambodia, >50K
62, ?,124588, 11th,5, Married-AF-spouse, ?, Not-in-family, White, Male,59531,534,75, Canada, >50K
68, Federal-gov,198288, 10th,10, Divorced, ?, Husband, Amer-Indian-Eskimo, Male,6688,156,77, ?, <=50K
24, Federal-gov,779994, 12th,3, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,25752,1186,29, Cambodia, >50K
43, Never-worked,440446, 10th,14, Divorced, ?, Own-child, Asian-Pac-Islander, Male,47156,2034,60, Canada, >50K
71, Never-worked,406228, 10th,7, Married-AF-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,80935,2713,88, Cambodia, <=50K
36, Local-gov,577318, 10th,7, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,96988,182,34, Dominican-Republic, <=50K
49, ?,237770, 12th,2, Married-AF-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,80935,1369,74, Cambodia, <=50K
61, ?,464135, 10th,11, Married-civ-spouse, ?, Other-relative, Amer-Indian-Eskimo, Male,334,3639,10, ?, <=50K
77, ?,229874, 12th,14, Married-AF-spouse, Armed-Forces, Own-child, Amer-Indian-Eskimo, Male,47491,1734,88, Cambodia, <=50K
56, ?,290413, 12th,14, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,27424,1682,24, Cambodia, >50K
48, ?,374642, 10th,14, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,80266,2034,19, ?, >50K
82, Federal-gov,566790, 12th,8, Divorced, ?, Husband, White, Female,6354,2595,24, Canada, <=50K
55, Federal-gov,569422, Assoc-acdm,5, Divorced, ?, Wife, Asian-Pac-Islander, Male,48494,795,35, Canada, >50K
41, Federal-gov,56152, 10th,14, Divorced, Armed-Forces, Not-in-family, Asian-Pac-Islander, Female,84948,2373,59, ?, >50K
38, Local-gov,398332, 12th,15, Married-AF-spouse, ?, Husband, Asian-Pac-Islander, Female,70233,182,25, China, <=50K
49, ?,53520, 11th,5, Married-spouse-absent, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,19397,1160,64, ?, >50K
56, Private,751040, 10th,1, Divorced, ?, Husband, Amer-Indian-Eskimo, Male,68226,2113,88, Cambodia, >50K
46, Federal-gov,87738, 10th,1, Married-AF-spouse, ?, Husband, Amer-Indian-Eskimo, Male,45484,808,63, Cambodia, >50K
73, ?,474664, 10th,2, Married-AF-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,12040,1213,34, Cuba, <=50K
65, Local-gov,29830, 12th,15, Married-spouse-absent, ?, Not-in-family, Amer-Indian-Eskimo, Male,96654,3013,88, ?, >50K
82, Local-gov,779994, 12th,7, Divorced, ?, Husband, Asian-Pac-Islander, Female,15050,3600,7, ?, <=50K
80, ?,203552, 10th,9, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,32441,2021,96, Cambodia, >50K
44, Federal-gov,637858, 10th,12, Divorced, ?, Not-in-family, Amer-Indian-Eskimo, Female,68895,1656,94, Cambodia, <=50K
22, ?,698397, 12th,14, Married-AF-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,24080,1852,80, Canada, <=50K
86, ?,572054, 10th,1, Divorced, ?, Husband, Asian-Pac-Islander, Female,67557,3782,85, ?, <=50K
50, Private,422021, 1st-4th,3, Married-AF-spouse, Armed-Forces, Husband, Black, Male,93310,1004,44, ?, >50K
59, ?,129852, 1st-4th,6, Married-AF-spouse, Armed-Forces, Husband, White, Male,40133,665,15, China, <=50K
23, Private,211449, 11th,13, Divorced, Armed-Forces, Not-in-family, Amer-Indian-Eskimo, Male,60868,834,57, ?, >50K
40, ?,227242, 10th,5, Married-AF-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,59196,2778,4, Cambodia, <=50K
29, ?,311471, 1st-4th,2, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,81604,1721,7, ?, <=50K
29, Federal-gov,98266, 10th,14, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,13043,2973,13, Cambodia, <=50K
79, ?,66680, 11th,2, Married-spouse-absent, Armed-Forces, Not-in-family, Asian-Pac-Islander, Male,35116,3547,55, ?, <=50K
34, Self-emp-inc,135116, 7th-8th,13, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,6354,1917,26, ?, <=50K
22, ?,445710, 10th,6, Married-AF-spouse, ?, Wife, Amer-Indian-Eskimo, Male,62206,2543,83, Cambodia, >50K
57, ?,598375, 1st-4th,9, Never-married, ?, Husband, Asian-Pac-Islander, Female,75250,3169,58, ?, >50K
43, Local-gov,419389, 11th,13, Divorced, ?, Husband, Amer-Indian-Eskimo, Female,51170,2047,76, Cambodia, >50K
63, Federal-gov,616800, 10th,13, Divorced, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,68561,3613,61, ?, >50K
66, Federal-gov,427285, 12th,12, Married-civ-spouse, Adm-clerical, Other-relative, Asian-Pac-Islander, Male,94982,1486,46, Canada, >50K
65, ?,45623, 10th,8, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,70567,3273,68, ?, <=50K
35, ?,321999, 10th,3, Divorced, Adm-clerical, Other-relative, Black, Female,41805,3443,38, Canada, <=50K
24, Local-gov,250931, 10th,4, Divorced, Farming-fishing, Other-relative, Asian-Pac-Islander, Female,90634,1213,45, ?, >50K
31, Local-gov,185127, 10th,15, Married-AF-spouse, Handlers-cleaners, Husband, Black, Male,61203,117,80, ?, >50K
21, ?,458871, 11th,14, Divorced, Armed-Forces, Husband, Amer-Indian-Eskimo, Female,7023,1852,45, ?, >50K
45, ?,169334, 11th,5, Divorced, ?, Husband, Asian-Pac-Islander, Female,91637,1917,25, Canada, <=50K
57, ?,690501, 1st-4th,7, Never-married, ?, Husband, Black, Male,34113,3117,35, Canada, <=50K
44, ?,632593, 10th,7, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,55183,3756,72, ?, <=50K
61, ?,637858, 10th,15, Divorced, ?, Not-in-family, Asian-Pac-Islander, Male,67223,2256,82, ?, >50K
86, ?,293046, 11th,3, Divorced, ?, Husband, Asian-Pac-Islander, Male,1003,2686,26, ?, >50K
81, Never-worked,143013, 11th,6, Divorced, ?, Husband, Black, Male,90968,2582,43, ?, <=50K
32, Never-worked,572054, 11th,8, Married-AF-spouse, ?, Husband, Amer-Indian-Eskimo, Female,95651,2700,45, Cambodia, >50K
32, ?,727351, 10th,6, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,99664,1734,79, Canada, >50K
60, ?,737880, 11th,2, Married-AF-spouse, Armed-Forces, Unmarried, Black, Male,92641,2008,8, ?, <=50K
66, Local-gov,37727, 10th,4, Married-AF-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,2341,1160,21, ?, >50K
39, Federal-gov,145645, 11th,1, Divorced, Machine-op-inspct, Husband, Other, Female,33444,2569,38, Ecuador, >50K
81, ?,753672, 10th,6, Divorced, ?, Not-in-family, Other, Male,23745,2986,40, Cambodia, >50K
71, ?,593111, 10th,9, Married-civ-spouse, ?, Not-in-family, Amer-Indian-Eskimo, Male,73912,769,95, ?, <=50K
35, ?,469400, 10th,8, Divorced, ?, Husband, Asian-Pac-Islander, Female,36120,130,56, Columbia, >50K
23, ?,743144, 12th,3, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Female,16387,1539,19, Cambodia, <=50K
40, ?,477296, 10th,4, Divorced, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,73577,2791,69, Cambodia, <=50K
50, Local-gov,24566, 10th,14, Divorced, Armed-Forces, Other-relative, Amer-Indian-Eskimo, Male,42474,3286,87, ?, <=50K
55, ?,729983, 10th,10, Divorced, ?, Husband, Amer-Indian-Eskimo, Male,94313,404,83, ?, <=50K
40, Local-gov,593111, 10th,9, Married-civ-spouse, ?, Husband, Other, Male,18728,3626,36, ?, <=50K
22, ?,248299, 10th,14, Married-AF-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,19063,3339,69, Cuba, <=50K
54, ?,716822, 10th,3, Divorced, ?, Husband, Amer-Indian-Eskimo, Female,7357,1591,2, ?, >50K
